"MIC","OPERATING MIC","OPRT/SGMT","MARKET NAME-INSTITUTION DESCRIPTION","LEGAL ENTITY NAME","LEI","MARKET CATEGORY CODE","ACRONYM","ISO COUNTRY CODE (ISO 3166)","CITY","WEBSITE","STATUS","CREATION DATE","LAST UPDATE DATE","LAST VALIDATION DATE","EXPIRY DATE","COMMENTS"
"MCID","MCID","OPRT","MACQUARIE CAPITAL (IRELAND)","MACQUARIE CAPITAL (IRELAND) DESIGNATED ACTIVITY COMPANY","549300SD59QHOIVT4626","NSPD","","IE","DUBLIN","WWW.MACQUARIE.COM/UK","ACTIVE","20190128","20190128","","","REGISTERED MARKET FOR EQUITIES."
"NCME","NCME","OPRT","SMBC NIKKO CAPITAL MARKETS EUROPE GMBH","SMBC NIKKO CAPITAL MARKETS EUROPE GMBH","5493008794GM6YH5G766","SINT",,"DE","FRANKFURT","WWW.SMBCNIKKO-CM.COM","ACTIVE","20190128","20230828","20230828","",
"TRQM","TRQX","SGMT","TURQUOISE PLATO","","2138006SKBMJJUE2HV03","NSPD","","GB","LONDON","WWW.TRADETURQUOISE.COM","ACTIVE","20110523","20190128","","",""
"XBLK","XPAR","SGMT","EURONEXT BLOCK 2","","969500HMVSZ0TCV65D58","NSPD","","FR","PARIS","WWW.EURONEXT.COM","ACTIVE","20190128","20190128","","",""
"IPNL","IPNL","OPRT","ISWAP EURO MTF","","5493009UWRK48KKUD358","MLTF","","NL","AMSTERDAM","WWW.ICAP.COM","EXPIRED","20181022","20181224","","20181224","ISWAP EURO MULTILATERAL TRADING FACILITY FOR THE TRADING OF INTEREST RATE DERIVATIVES."
"ISWO","ISWP","SGMT","ISWAP EURO MTF - ORDERBOOK","ISWAP EURO B.V.","213800ZGMHG92WXVFB36","MLTF",,"NL","AMSTERDAM","WWW.ICAP.COM","ACTIVE","20181022","20230828","20230828","","ISWAP EURO MULTILATERAL TRADING FACILITY FOR THE TRADING OF INTEREST RATE DERIVATIVES."
"ISWP","ISWP","OPRT","ISWAP EURO MTF","ISWAP EURO B.V.","213800ZGMHG92WXVFB36","MLTF",,"NL","AMSTERDAM","WWW.ICAP.COM","ACTIVE","20181224","20230828","20230828","","ISWAP EURO MULTILATERAL TRADING FACILITY FOR THE TRADING OF INTEREST RATE DERIVATIVES."
"ISWN","ISWP","SGMT","ISWAP EURO MTF - TRADE REGISTRATION","ISWAP EURO B.V.","213800ZGMHG92WXVFB36","MLTF",,"NL","AMSTERDAM","WWW.ICAP.COM","ACTIVE","20181022","20230828","20230828","","ISWAP EURO MULTILATERAL TRADING FACILITY FOR THE TRADING OF INTEREST RATE DERIVATIVES."
"ISWT","ISWP","SGMT","ISWAP EURO MTF - TARGETED STREAMING / RFQ","ISWAP EURO B.V.","213800ZGMHG92WXVFB36","MLTF",,"NL","AMSTERDAM","WWW.ICAP.COM","ACTIVE","20181022","20230828","20230828","","ISWAP EURO MULTILATERAL TRADING FACILITY FOR THE TRADING OF INTEREST RATE DERIVATIVES."
"MSEL","MSEL","OPRT","MAREX SPECTRON EUROPE LIMITED - OTF","","549300L6UG0LIPH04553","OTFS","MSEL OTF","IE","DUBLIN","WWW.MAREXSPECTRON.COM","ACTIVE","20181224","20181224","","","ORGANISED TRADING FACILITY FOR COMMODITY DERIVATIVES, EMISSION ALLOWANCES AND EMISSION ALLOWANCE DERIVATIVES."
"NCML","NCML","OPRT","SMBC NIKKO CAPITAL MARKETS LIMITED","","G7WFA3G3MT5YHH8CHG81","SINT","","GB","LONDON","WWW.SMBCNIKKO-CM.COM","ACTIVE","20180723","20181224","","","SYSTEMATIC INTERNALISER."
"FXRQ","RMTF","SGMT","FINANCIAL AND RISK TRANSACTIONS SERVICES IRELAND LIMITED - FXALL RFQ MTF","","635400MQZIPRVPDDZK76","MLTF","","IE","DUBLIN","WWW.REFINITIV.COM","ACTIVE","20181224","20181224","","","FXALL REQUEST FOR QUOTE (RFQ) MULTILATERAL TRADING FACILITY (MTF)."
"FXFM","RMTF","SGMT","FINANCIAL AND RISK TRANSACTIONS SERVICES IRELAND LIMITED - FORWARDS MATCHING","","635400MQZIPRVPDDZK76","NSPD","","IE","DUBLIN","WWW.REFINITIV.COM","ACTIVE","20181224","20181224","","","FORWARDS MATCHING."
"PBUL","XBUL","SGMT","BULGARIAN STOCK EXCHANGE - APA","BULGARIAN STOCK EXCHANGE","747800W0XA9OV4MSRW74","APPA",,"BG","SOFIA","WWW.BSE-SOFIA.BG","ACTIVE","20181224","20230828","20230828","","APPROVED PUBLICATION ARRANGEMENT (APA) SERVICE OF THE BULGARIAN STOCK EXCHANGE (BSE)."
"XPUK","XPUK","OPRT","XP INVESTMENTS UK LLP","","5493003FNQQISI8T7M40","RMKT","","GB","LONDON","","ACTIVE","20181022","20181224","","",""
"CSAG","CSAG","OPRT","CREDIT SUISSE AG","","ANGGYXNX0JLX3X63JN86","NSPD","CSA","CH","ZURICH","WWW.CREDIT-SUISSE.COM","ACTIVE","20180528","20181224","","",""
"XETF","XPAR","SGMT","EURONEXT ETF ACCESS","","969500HMVSZ0TCV65D58","NSPD","","FR","PARIS","WWW.EURONEXT.COM","ACTIVE","20181224","20181224","","",""
"GSEI","GSBE","SGMT","GOLDMAN SACHS BANK EUROPE SE - SYSTEMATIC INTERNALISER","","8IBZUGJ7JPLH368JE346","SINT","","DE","FRANKFURT","WWW.GOLDMANSACHS.COM","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER."
"GSBE","GSBE","OPRT","GOLDMAN SACHS BANK EUROPE SE","","8IBZUGJ7JPLH368JE346","NSPD","","DE","FRANKFURT","WWW.GOLDMANSACHS.COM","ACTIVE","20181224","20181224","","",""
"HREU","HREU","OPRT","HRTEU LIMITED","","21380043Y95S8KQ3PA19","SINT","","IE","DUBLIN","WWW.HUDSON-TRADING.COM","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER."
"STSI","STSI","OPRT","SUN TRADING INTERNATIONAL","","2138001OUGFX5QYSAM43","SINT","","GB","LONDON","WWW.HUDSON-TRADING.COM","EXPIRED","20170724","20181224","","20181224","SYSTEMATIC INTERNALISER. AFTER ITS ACQUISITION BY HUDSON RIVER TRADING, SUN TRADING INTERNATIONAL HAS CEASED DEALING AND HAS BEEN DE-AUTHORISED."
"CREM","CREM","OPRT","CREDEM BANCA","","8156004B244AA70DE787","SINT","CREDEM SI","IT","REGGIO EMILIA","WWW.CREDEM.IT","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER FOR BONDS."
"DWFI","DWFI","OPRT","DEALERWEB FIXED INCOME","","G5M52KXHI10IUWXWHQ71","NSPD","","US","JERSEY CITY","WWW.TRADEWEB.COM","ACTIVE","20181224","20181224","","",""
"BNPP","BNPP","OPRT","BANK BGZ BNP PARIBAS S.A.","","NMH2KF074RKAGTH4CM63","SINT","","PL","WARSAW","WWW.BGZBNPPARIBAS.PL","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER."
"CBKC","CBKA","SGMT","COMMERZBANK  COMMODITY DERIVATIVES","","851WYGNLUQLFZBSYGB56","SINT","","DE","FRANKFURT","WWW.COMMERZBANK.COM","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER. THIS MIC WILL BE USED FOR TRANSACTIONS IN COMMODITY DERIVATIVES EXECUTED AS SI UNDER MIFID 2 REGIME."
"CIBH","CIBH","OPRT","CIB BANK","","549300MSY5NIVC0BME80","SINT","","HU","BUDAPEST","WWW.CIB.HU","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER FOR HUNGARIAN GMT BONDS."
"CSMD","CSMD","OPRT","CREDIT SUISSE BANK (EUROPE), S.A.","CREDIT SUISSE BANK (EUROPE), S.A.","959800TMGPWX7NYM4R72","NSPD","CSEB","ES","MADRID","WWW.CREDIT-SUISSE.COM","ACTIVE","20181224","20220328","20220328","",""
"SIMD","CSMD","SGMT","CREDIT SUISSE BANK (EUROPE), S.A. - SYSTEMATIC INTERNALISER","CREDIT SUISSE BANK (EUROPE), S.A.","959800TMGPWX7NYM4R72","SINT","","ES","MADRID","WWW.CREDIT-SUISSE.COM","ACTIVE","20181224","20220328","20220328","","SYSTEMATIC INTERNALISER."
"GMES","GMES","OPRT","GRIFFIN MARKETS EUROPE","","969500OBCS5EQT67NQ53","NSPD","","FR","PARIS","WWW.GRIFFINMARKETS.COM","ACTIVE","20181224","20181224","","",""
"GMEO","GMES","SGMT","GRIFFIN MARKETS EUROPE - OTF","","969500OBCS5EQT67NQ53","OTFS","","FR","PARIS","WWW.GRIFFINMARKETS.COM","ACTIVE","20181224","20181224","","","ORGANISED TRADING FACILITY."
"KBLC","KBLL","SGMT","QUINTET PRIVATE BANK (EUROPE) S.A. - EURO COMMERCIAL PAPERS","QUINTET PRIVATE BANK (EUROPE) S.A.","KHCL65TP05J1HUW2D560","NSPD","","LU","LUXEMBOURG","WWW.QUINTET.COM","ACTIVE","20181224","20220926","20220926","",""
"KBLS","KBLL","SGMT","QUINTET PRIVATE BANK (EUROPE) S.A. - STRUCTURED PRODUCTS","QUINTET PRIVATE BANK (EUROPE) S.A.","KHCL65TP05J1HUW2D560","NSPD","","LU","LUXEMBOURG","WWW.QUINTET.COM","ACTIVE","20181224","20220926","20220926","",""
"KBLT","KBLL","SGMT","QUINTET PRIVATE BANK (EUROPE) S.A. - FX TREASURY DERIVATIVES","QUINTET PRIVATE BANK (EUROPE) S.A.","KHCL65TP05J1HUW2D560","SINT","","LU","LUXEMBOURG","WWW.QUINTET.COM","ACTIVE","20181224","20220926","20220926","",""
"KBLL","KBLL","OPRT","QUINTET PRIVATE BANK (EUROPE) S.A.","QUINTET PRIVATE BANK (EUROPE) S.A.","KHCL65TP05J1HUW2D560","SINT",,"LU","LUXEMBOURG","WWW.QUINTET.COM","ACTIVE","20181224","20220822","20220822","",""
"MHBP","MHBP","OPRT","MIZUHO BANK LTD. - PARIS BRANCH","","RB0PEZSDGCO3JS6CEU02","SINT","","FR","PARIS","WWW.MIZUHOBANK.COM","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER IN FX DERIVATIVES."
"MHEU","MHEU","OPRT","MIZUHO SECURITIES EUROPE","","213800G8QEXN34A2YG53","SINT","MHEU","DE","FRANKFURT","WWW.MIZUHO-EMEA.COM","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER . LICENCE APPLIED FOR TO PROVIDE POST-BREXIT INVESTMENT SERVICES TO EU CLIENTS. ANTICIPATED SYSTEMATIC INTERNALISER IN BONDS."
"UBCZ","UBCZ","OPRT","UNICREDIT BANK CZECH REPUBLIC AND SLOVAKIA, A.S.","UNICREDIT BANK CZECH REPUBLIC AND SLOVAKIA, A.S.","KR6LSKV3BTSJRD41IF75","SINT",,"CZ","PRAGUE","WWW.UNICREDITBANK.CZ","ACTIVE","20181224","20230828","20230828","",
"XETS","XETR","SGMT","XETRA - SCALE","","529900G3SW56SHYNPR95","NSPD","","DE","FRANKFURT","WWW.DEUTSCHE-BOERSE.COM","ACTIVE","20181224","20181224","","","XETRA SME GROWTH MARKET."
"FRAS","XFRA","SGMT","BOERSE FRANKFURT - SCALE","","529900G3SW56SHYNPR95","NSPD","","DE","FRANKFURT","WWW.DEUTSCHE-BOERSE.COM","ACTIVE","20181224","20181224","","","BOERSE FRANKFURT SME GROWTH MARKET."
"ATLN","ATLN","OPRT","ATONLINE LIMITED","","213800PZWYFKIOAGQY35","SINT","","CY","NICOSIA","WWW.ATONINT.COM","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER."
"CEUE","CCXE","SGMT","CBOE EUROPE - CXE ORDER BOOKS (NL)","","2549007JY1TP7I1IMY80","MLTF","CBOE EU CXE","NL","AMSTERDAM","HTTP://MARKETS.CBOE.COM/EUROPE/EQUITIES/ABOUT/","EXPIRED","20180924","20181224","","20181224","PAN-EUROPEAN RECOGNISED INVESTMENT EXCHANGE. CHANGE OF CODE TO CEUX."
"LBCW","LBCW","OPRT","LLOYDS BANK CORPORATE MARKETS WERTPAPIERHANDELSBANK GMBH","","2138008P9NOMBRMROI73","SINT","","DE","FRANKFURT","WWW.LLOYDSBANK.COM","ACTIVE","20181224","20181224","","","SYSTEMATIC INTERNALISER."
"VALX","VUSA","SGMT","VIRTU CLIENT MARKET MAKING","","549300RA02N3BNSWBV74","NSPD","VCMM","US","NEW YORK","WWW.VIRTU.COM","ACTIVE","20181224","20181224","","","VIRTU CLIENT MARKET MAKING IS A WHOLESALE MARKET MAKER AND BLOCK POSITIONER IN OTC AND NMS US EQUITIES."
"AGBP","AGBP","OPRT","A AND G BANCA PRIVADA SAU","","959800QKRKCC19MR2G52","NSPD","","ES","MADRID","WWW.ABANCA.COM","ACTIVE","20181126","20181126","","",""
"CESI","CSOB","SGMT","CESKOSLOVENSKÁ OBCHODNÍ BANKA, A.S. - SYSTEMATIC INTERNALISER","","Q5BP2UEQ48R75BOTCB92","SINT","CSOB","CZ","PRAGUE","WWW.CSOB.CZ","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER."
"EBSN","EBSN","OPRT","EBS MTF","","2138004TYNQCB7MLTG76","MLTF","","NL","AMSTERDAM","WWW.NEX.COM","ACTIVE","20181126","20181126","","","MULTILATERAL TRADING FACILITY FX DERIVATIVES."
"ECEU","ECEU","OPRT","TRADECHO EU APA","","213800X8D2RDODXFIY15","APPA","","NL","AMSTERDAM","WWW.TRADECHO.COM","ACTIVE","20181126","20181126","","","APPROVED PUBLICATION ARRANGEMENT."
"TPIO","TPIC","SGMT","TP ICAP EU - MTF - ORDERBOOK","TP ICAP (EUROPE) SA","213800R54EFFINMY1P02","MLTF","","FR","PARIS","WWW.TPICAP.COM","ACTIVE","20180924","20181126","","","MULTILATERAL TRADING FACILITY."
"TPIC","TPIC","OPRT","TP ICAP EU - MTF","TP ICAP (EUROPE) SA","213800R54EFFINMY1P02","MLTF","","FR","PARIS","WWW.TPICAP.COM","ACTIVE","20180924","20181126","","","MULTILATERAL TRADING FACILITY."
"XTRD","XTRD","OPRT","XTRD","","","NSPD","XTRD","US","NEW YORK","HTTPS://XTRD.IO","ACTIVE","20181126","20181126","","","ORDERS ROUTING SYSTEM FOR CRYPTOCURRENCIES EXCHANGES."
"MLEX","MLEX","OPRT","BOFA SECURITIES EUROPE","","5493005ZUS38P483U064","NSPD","BOFASE","FR","PARIS","WWW.BOFAML.COM","ACTIVE","20180625","20181126","","",""
"MLER","MLEX","SGMT","BOFA SECURITIES EUROPE - RFQ","","5493005ZUS38P483U064","SINT","BOFASE","FR","PARIS","WWW.BOFAML.COM","ACTIVE","20180625","20181126","","","SYSTEMATIC INTERNALISER."
"MLES","MLEX","SGMT","BOFA SECURITIES EUROPE - SYSTEMATIC INTERNALISER","","5493005ZUS38P483U064","SINT","BOFASE","FR","PARIS","WWW.BOFAML.COM","ACTIVE","20180625","20181126","","","SYSTEMATIC INTERNALISER."
"MLIB","MLIB","OPRT","MERRILL LYNCH INTERNATIONAL BANK DESIGNATED ACTIVITY COMPANY","","EQYXK86SF381Q21S3020","NSPD","BAMLI DAC","GB","LONDON","WWW.BOFAML.COM/EMEA","EXPIRED","20171127","20181126","","20181126",""
"DSME","XCSE","SGMT","FIRST NORTH DENMARK -SME GROWTH MARKET","NASDAQ COPENHAGEN A/S","549300JNYZUL5PLI8E17","MLTF",,"DK","COPENHAGEN","WWW.NASDAQOMXNORDIC.COM","ACTIVE","20181126","20230925","20230925","",
"FSME","XHEL","SGMT","FIRST NORTH FINLAND - SME GROWTH MARKET","NASDAQ HELSINKI LTD","743700NAXLL4Q86IEX32","MLTF",,"FI","HELSINKI","WWW.NASDAQOMXNORDIC.COM","ACTIVE","20181126","20230925","20230925","",
"XNFI","XNAS","SGMT","NASDAQ FIXED INCOME TRADING","","","NSPD","","US","NEW YORK","WWW.NASDAQ.COM","ACTIVE","20181126","20181126","","",""
"ESPD","XNAS","SGMT","NASDAQ OMX ESPEED","","","NSPD","ESPEED","US","NEW YORK","WWW.NASDAQOMX.COM","EXPIRED","20130923","20181126","","20181126","ELECTRONIC FIXED INCOME TRADING PLATFORM."
"SSME","XSTO","SGMT","FIRST NORTH SWEDEN - SME GROWTH MARKET","NASDAQ STOCKHOLM AB","549300KBQIVNEJEZVL96","MLTF",,"SE","STOCKHOLM","NASDAQOMXNORDIC.COM","ACTIVE","20181126","20230925","20230925","",
"ATHL","ATHL","OPRT","ATHLOS CAPITAL INVESTMENT SERVICES LTD","","254900KH6PO0O17YI150","SINT","","CY","NICOSIA","WWW.ATHLOSCAPITAL.COM","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER."
"BCSC","BCSC","OPRT","BROKERCREDITSERVICE (CYPRUS) LIMITED","","5493008C22FNI0QEEF10","SINT","BCE","CY","LIMASSOL","WWW.BCSCYPRUS.COM","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER."
"CFIF","CFIF","OPRT","CREDIT FINANCIER INVEST (CFI) LTD","","21380064VQA91ODJ7I59","NSPD","CFI","CY","LARNACA","WWW.CFIFINANCIAL.COM.CY","ACTIVE","20181126","20181126","","",""
"JESI","JEFE","SGMT","JEFFERIES EUROPE - SYSTEMATIC INTERNALISER","","5493004I3LZM39BWHQ75","SINT","","DE","FRANKFURT","WWW.JEFFERIES.COM","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER."
"JEFE","JEFE","OPRT","JEFFERIES EUROPE","JEFFERIES GMBH","5493004I3LZM39BWHQ75","SINT",,"DE","FRANKFURT","WWW.JEFFERIES.COM","UPDATED","20181126","20240122","20240122","",
"MHBL","MHBL","OPRT","MIZUHO BANK, LTD. LONDON BRANCH","","RB0PEZSDGCO3JS6CEU02","SINT","","GB","LONDON","WWW.MIZUHO-EMEA.COM","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER IN FX DERIVATIVES."
"NOWX","NOWX","OPRT","NOW CP - NEU CP","","969500A5HZ0H6GGXUX51","NSPD","","FR","PARIS","WWW.NOWCP.EU","ACTIVE","20181126","20181126","","","PLATFORM FOR NEGOTIABLE EUROPEAN COMMERCIAL PAPERS (NEU CP)."
"PKOP","PKOP","OPRT","BANK POLSKA KASA OPIEKI S.A.","","5493000LKS7B3UTF7H35","SINT","PEKAO","PL","WARSAW","WWW.PEKAO.COM.PL","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER."
"VCRS","VUSA","SGMT","VIRTU MATCHIT - CONDITIONAL ROOM","","549300RA02N3BNSWBV74","ATSS","KCGM","US","NEW YORK","WWW.VIRTU.COM","ACTIVE","20181126","20181126","","",""
"VUSA","VUSA","OPRT","VIRTU AMERICAS LLC","","549300RA02N3BNSWBV74","NSPD","VAL","US","NEW YORK","WWW.VIRTU.COM","ACTIVE","20181126","20181126","","","BROKER DEALER OPERATING OTC AND ON EXCHANGE MARKET MAKING BUSINESSES AND EXECUTION SERVICES DIVISION IN US EQUITIES."
"VFMI","VUSA","SGMT","VIRTU MATCHIT - MAIN CROSSING SESSION","","549300RA02N3BNSWBV74","ATSS","KCGM","US","NEW YORK","WWW.VIRTU.COM","ACTIVE","20181126","20181126","","","ALTERNATIVE TRADING SYSTEM FOR US EQUITIES EXECUTING VIRTU'S WHOLESALE, INSTITUTIONAL, CLIENT AND PROP FLOW."
"ABAN","ABAN","OPRT","ABANCA","","54930056IRBXK0Q1FP96","NSPD","","ES","MADRID","WWW.ABANCA.COM","ACTIVE","20181126","20181126","","",""
"BRDS","BRDE","SGMT","BRD - GROUPE SOCIETE GENERALE S.A. - SYSTEMATIC INTERNALISER","","5493008QRHH0XCLJ4238","SINT","","RO","BUCHAREST","WWW.BRD.RO","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER."
"EQIE","EQIE","OPRT","EQUILEND LIMITED","","213800MQRAFTKJ551M22","MLTF","","IE","DUBLIN","WWW.EQUILEND.COM","ACTIVE","20181126","20181126","","","MULTILATERAL TRADING FACILITY (MTF) FOR SECURITIES FINANCING."
"EQLD","EQLD","OPRT","EQUILEND EUROPE LIMITED","","213800BUOJT8E71MBB36","NSPD","","GB","LONDON","WWW.EQUILEND.COM","ACTIVE","20130826","20130826","","","MULTILATERAL TRADING FACILITY"
"GPBC","GPBC","OPRT","GPB-FINANCIAL SERVICES LTD","","213800NW35DTWHTMX505","SINT","","CY","LIMASSOL","WWW.GPBFS.COM.CY","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER."
"RTSX","MISX","SGMT","MOSCOW EXCHANGE - DERIVATIVES MARKET","","253400M5M1222KPNWE87","NSPD","MOEX","RU","MOSCOW","WWW.MOEX.COM","ACTIVE","20120326","20181126","","","DERIVATIVES MARKET OF MOSCOW EXCHANGE."
"OHVO","OHVO","OPRT","OHV OTF","","7245000R5QUIJPTI7118","OTFS","","NL","AMSTERDAM","WWW.OHV.NL","ACTIVE","20181126","20181126","","","ORGANISED TRADING FACILITY FOR BONDS AND OTC DERIVATIVES."
"RBCG","RBCG","OPRT","RBC CAPITAL MARKETS (EUROPE) GMBH","RBC CAPITAL MARKETS (EUROPE) GMBH","549300SXSTGQY3EA1B18","SINT",,"DE","FRANKFURT","WWW.RBC.COM","ACTIVE","20181126","20230828","20230828","",
"RMTF","RMTF","OPRT","REFINITIV MTF","","635400MQZIPRVPDDZK76","MLTF","","IE","DUBLIN","WWW.REFINITIV.COM","ACTIVE","20181126","20181126","","","MULTILATERAL TRADING FACILITY."
"UCBA","UCBA","OPRT","UNICREDIT BANK AUSTRIA AG","","D1HEB8VEU6D9M8ZUXG17","SINT","","AT","VIENNA","WWW.BANKAUSTRIA.AT","ACTIVE","20181022","20181022","","","SYSTEMATIC INTERNALISER. REGISTERED FOR SYSTEMATIC INTERNALISER BUT NON-ACTIVE."
"UCDE","UCDE","OPRT","UNICREDIT BANK AG","","2ZCNRR8UK83OBTEK2170","SINT","","DE","MUNICH","WWW.HYPOVEREINSBANK.DE","ACTIVE","20171127","20171127","","","SYSTEMATIC INTERNALISER."
"UCIT","UCIT","OPRT","UNICREDIT SPA","","549300TRUWO2CD2G5692","SINT","","IT","MILAN","WWW.UNICREDIT.IT","ACTIVE","20181126","20181126","","","SYSTEMATIC INTERNALISER."
"BRGA","BRGA","OPRT","BRYAN GARNIER AND CO LIMITED","","213800QFPP8QFI9PUP95","NSPD","","GB","LONDON","WWW.BRYANGARNIER.COM","ACTIVE","20181126","20181126","","","EQUITIES AND BONDS, EQUITY DERIVATIVES."
"XNOR","XNOR","OPRT","NORDEA","","529900ODI3047E2LIV03","SINT","","FI","HELSINKI","WWW.NORDEA.COM","ACTIVE","20171023","20181022","","","SYSTEMATIC INTERNALISER."
"XNXD","XNXC","SGMT","NXCHANGE B.V. MTF","","7245009JFTXEFU5GUD82","MLTF","","NL","AMSTERDAM","WWW.NXCHANGE.COM","ACTIVE","20181022","20181022","","","MULTILATERAL TRADING FACILITY."
"BCMA","BCMA","OPRT","BANCA MARCH S.A.","","959800LQ598A5RQASA61","SINT","MARCH","ES","PALMA DE MALLORCA","WWW.BANCAMARCH.ES","ACTIVE","20181022","20181022","","","SYSTEMATIC INTERNALISER."
"CSOB","CSOB","OPRT","CESKOSLOVENSKÁ OBCHODNÍ BANKA, A.S.","","Q5BP2UEQ48R75BOTCB92","NSPD","CSOB","CZ","PRAGUE","WWW.CSOB.CZ","ACTIVE","20181022","20181022","","",""
"ICXR","ICUR","SGMT","CURRENEX IRELAND MTF - RFQ","","549300GXOGIW1ZGZ6H55","MLTF","CNX MTF","IE","DUBLIN","WWW.CURRENEXMTF.COM/OUR-OFFERING","ACTIVE","20181022","20181022","","","MULTILATERAL TRADING FACILITY FOR FX."
"ICUR","ICUR","OPRT","CURRENEX IRELAND MTF","","549300GXOGIW1ZGZ6H55","MLTF","CNX MTF","IE","DUBLIN","WWW.CURRENEXMTF.COM/OUR-OFFERING","ACTIVE","20181022","20181022","","","MULTILATERAL TRADING FACILITY FOR FX."
"IFXC","IFXC","OPRT","FX CONNECT IRELAND MTF","","549300GXOGIW1ZGZ6H55","MLTF","IFXC MTF","IE","DUBLIN","WWW.FXCONNECTMTF.COM/OUR-SERVICES","ACTIVE","20181022","20181022","","","MULTILATERAL TRADING FACILITY FOR FX."
"IFXA","IFXC","SGMT","FX CONNECT IRELAND MTF - ALLOCATIONS","","549300GXOGIW1ZGZ6H55","MLTF","IFXC MTF","IE","DUBLIN","WWW.FXCONNECTMTF.COM/OUR-SERVICES","ACTIVE","20181022","20181022","","","MULTILATERAL TRADING FACILITY FOR FX."
"IFXR","IFXC","SGMT","FX CONNECT IRELAND MTF - RFQ","","549300GXOGIW1ZGZ6H55","MLTF","IFXC MTF","IE","DUBLIN","WWW.FXCONNECTMTF.COM/OUR-SERVICES","ACTIVE","20181022","20181022","","","MULTILATERAL TRADING FACILITY FOR FX."
"MUSN","MUSN","OPRT","MUFG SECURITIES (EUROPE) N.V -","","54930050SE0SM7CM2G07","SINT","","NL","AMSTERDAM","WWW.MUFGEMEA.COM","ACTIVE","20181022","20181022","","","SYSTEMATIC INTERNALISER."
"SPDX","SPDX","OPRT","SPREADEX","","213800D8Y3L51SB9F532","NSPD","","GB","ST ALBANS","WWW.SPREADEX.COM","ACTIVE","20181022","20181022","","","ELECTRONIC TRADING PLATFORM FOR OTC DERIVATIVES."
"MESI","MSEU","SGMT","MORGAN STANLEY EUROPE S.E. - SYSTEMATIC INTERNALISER","MORGAN STANLEY EUROPE SE","54930056FHWP7GIWYY08","SINT","MESI","DE","FRANKFURT","WWW.MORGANSTANLEY.COM","ACTIVE","20181022","20181022","","","SYSTEMATIC INTERNALISER."
"NIBC","NIBC","OPRT","NIBC","","B64D6Y3LBJS4ANNPCU93","SINT","","NL","THE HAGUE","WWW.NIBC.COM","ACTIVE","20181022","20181022","","","SYSTEMATIC INTERNALISER."
"UICE","UICE","OPRT","UKRAINIAN INTERBANK CURRENCY EXCHANGE","","894500C5FJGWR7DWUN92","NSPD","UICE","UA","KIEV","WWW.UICEGROUP.COM","ACTIVE","20181022","20181022","","","REGISTERED MARKET FOR EQUITIES, BONDS AND DERIVATIVES."
"XNDU","XNDU","OPRT","PJSC NATIONAL DEPOSITORY OF UKRAINE","","894500QCRQPZUXB7U963","NSPD","PJSC NDU","UA","KIEV","WWW.CSD.UA","ACTIVE","20181022","20181022","","",""
"GBWB","XSTO","SGMT","NASDAQ STOCKHOLM AB - GBP WB EQ DERIVATIVES","NASDAQ STOCKHOLM AB","549300KBQIVNEJEZVL96","RMKT",,"SE","STOCKHOLM","WWW.NASDAQOMXNORDIC.COM","ACTIVE","20181022","20230925","20230925","",
"ECSL","ECSL","OPRT","ENTERPRISE COMMODITY SERVICES LIMITED","ENTERPRISE COMMODITY SERVICES LIMITED","213800FJ9BFQ7CM6XV47","NSPD","","GB","LONDON","WWW.ENTERPRISECOMMODITY.COM","ACTIVE","20181022","20181022","","",""
"MSCX","MSAX","SGMT","MORGAN STANLEY MTF - CONTINUOUS CROSS DARK","","PK168Q24DU7QQ2T4QF97","MLTF","MSCX","FR","PARIS","WWW.MORGANSTANLEY.COM","EXPIRED","20181022","20211025","20211025","20211025",""
"MSAX","MSAX","OPRT","MORGAN STANLEY MTF - PERIODIC AUCTION","","PK168Q24DU7QQ2T4QF97","MLTF","MSAX","FR","PARIS","WWW.MORGANSTANLEY.COM","EXPIRED","20181022","20211025","20211025","20211025",""
"MSNT","MSAX","SGMT","MORGAN STANLEY MTF - NEGOTIATED TRADE","","PK168Q24DU7QQ2T4QF97","MLTF","MSNT","FR","PARIS","WWW.MORGANSTANLEY.COM","EXPIRED","20181022","20211025","20211025","20211025",""
